Main Topic,Keyword,Related score,Competition,Overall,Search volume,30d ago searches,Timestamp,Number of words,KW Type,Content Pillar
mental models,mindset motivation,1.2,45.5,63.81519339447608,49088.0,48517.0,1771835931.0,2,multiple words,Personal Growth
procrastination,shame,2.0,54.7,60.08775667931988,48493.0,48655.0,1771835931.0,1,single word,Emotional Pain
stoicism,self-improvement,5.0,46.4,63.37181584304109,48047.0,86178.0,1771835931.0,1,single word,Fundamental Knowledge
anxiety,crash course psychology,1.4,56.5,59.26921987870466,47280.0,24879.0,1771835931.0,3,multiple words,Emotional Pain
meaning of life,absurdism,3.0,38.5,66.44164363841543,46946.0,56233.0,1771922253.0,1,single word,Fundamental Knowledge
philosophy,fall asleep to,2.1,56.0,59.4350094283093,46866.0,77733.0,1771835931.0,3,multiple words,Fundamental Knowledge
personal growth,jim kwik,1.2,65.5,55.631605005165554,46825.0,48588.0,1771835931.0,2,multiple words,Personal Growth
philosophy,aristotle,2.0,59.5,57.96000741584501,45971.0,33542.0,1771835931.0,1,single word,Fundamental Knowledge
personal growth,self confidence,1.5,49.5,61.93351777255986,45659.0,26238.0,1771835931.0,2,multiple words,Purpose and Identity
philosophy,camus,2.0,55.0,59.72763504705737,45590.0,39145.0,1771835931.0,1,single word,Fundamental Knowledge
meaning of life,the universe,1.2,57.0,58.908990370722464,45372.0,45844.0,1771922253.0,2,multiple words,Purpose and Identity
habits,human behavior,1.2,51.4,61.14761842738841,45356.0,34505.0,1771835931.0,2,multiple words,Personal Growth
mental models,inversion,3.0,56.5,59.08810166828056,45129.0,45692.0,1771835931.0,1,single word,Personal Growth
mental models,nassim taleb,1.2,52.0,60.88525625998919,45096.0,63795.0,1771835931.0,2,multiple words,Personal Growth
exitentialism,kierkegaard,1.75,35.2,67.51255648325791,44034.0,45542.0,1771922253.0,1,single word,Fundamental Knowledge
exitentialism,thus spoke zarathustra,1.0499999999999998,48.0,62.37919477336139,43883.0,37564.0,1771922253.0,3,multiple words,Fundamental Knowledge
stoicism,stoic quotes,21.599999999999994,44.5,63.7570604820674,43634.0,36563.0,1771835931.0,2,multiple words,Fundamental Knowledge
schopenhauer,absurd,3.0,41.5,64.95643640908767,43627.0,79897.0,1771835931.0,1,single word,Fundamental Knowledge
personal growth,christian motivation,1.2,52.0,60.72015777951171,43222.0,65086.0,1771835931.0,2,multiple words,Personal Growth
personal growth,sales training,1.2,46.0,63.066968184565326,42635.0,42722.0,1771835931.0,2,multiple words,Personal Growth
schopenhauer,metaphysics,3.0,48.5,62.01932667876839,42116.0,38131.0,1771835931.0,1,single word,Fundamental Knowledge
procrastination,kati morton,1.2,58.0,58.19951141318691,41902.0,39274.0,1771835931.0,2,multiple words,Emotional Pain
habits,tove lo habits,14.699999999999998,32.6,68.34435046156835,41739.0,48268.0,1771835931.0,3,multiple words,Personal Growth
procrastination,psychologist,2.0,62.0,56.56313780803033,41512.0,20745.0,1771835931.0,1,single word,Emotional Pain
jung,psyche,4.0,52.3,60.42651690312812,41335.0,37536.0,1771835931.0,1,single word,Fundamental Knowledge
philosophy,greek,2.0,38.8,65.8127533500292,41189.0,35063.0,1771835931.0,1,single word,Fundamental Knowledge
mental models,how to start investing,2.8,42.5,64.30916694961641,40940.0,56803.0,1771835931.0,4,sentence,Personal Growth
schopenhauer,bbc news brasil,1.4,58.0,58.032307762624455,40139.0,55290.0,1771835931.0,3,multiple words,Fundamental Knowledge
meaning of life,lecture,2.0,62.0,56.42095293441646,40022.0,47829.0,1771922253.0,1,single word,Fundamental Knowledge
habits,habits stay high,24.5,49.0,61.60605412280773,39869.0,36445.0,1771835931.0,3,sentence,Personal Growth
stoicism,fake friends,1.2,58.0,58.0027355117935,39835.0,32281.0,1771835931.0,2,multiple words,Fundamental Knowledge
habits,high all the time,2.8,38.5,65.77401895033279,39542.0,33365.0,1771835931.0,4,multiple words,Personal Growth
stoicism,resilience,7.0,54.5,59.32322420584313,39029.0,28776.0,1771835931.0,1,single word,Fundamental Knowledge
productivity,self discipline,1.2,55.0,59.10534324082395,38850.0,66272.0,1771835931.0,2,multiple words,Personal Growth
philosophy,nietzsche philosophy,4.7,40.5,64.8640744116985,38440.0,40628.0,1771835931.0,2,multiple words,Fundamental Knowledge
mental models,first principles thinking,1.4,29.3,69.32276593314785,38230.0,58265.0,1771835931.0,3,multiple words,Personal Growth
philosophy,tao te ching,2.8,42.7,63.93130082020373,37922.0,44605.0,1771835931.0,3,sentence,Fundamental Knowledge
philosophy,seneca,2.0,56.5,58.398149170132456,37794.0,36177.0,1771835931.0,1,single word,Fundamental Knowledge
personal growth,comfort zone,1.2,53.0,59.790628660136434,37721.0,31926.0,1771835931.0,2,multiple words,Personal Growth
meaning of life,the stranger,1.2,72.0,52.15852927358384,37411.0,47811.0,1771922253.0,2,multiple words,Fundamental Knowledge
habits,habits tove lo,14.699999999999998,23.6,71.50060436590448,37239.0,40651.0,1771835931.0,3,multiple words,Personal Growth
stoicism,let's talk religion,1.4,53.0,59.71871176397897,37030.0,59499.0,1771835931.0,3,sentence,Fundamental Knowledge
nihilism,david foster wallace,1.4,33.7,67.28715924150549,35615.0,51427.0,1771922253.0,3,multiple words,Fundamental Knowledge
schopenhauer,atheism,3.0,60.5,56.56246002622355,35572.0,38277.0,1771835931.0,1,single word,Fundamental Knowledge
habits,atomic habits summary,4.9,35.099999999999994,66.70173775512352,35383.0,67461.0,1771835931.0,3,multiple words,Personal Growth
mental models,berkshire hathaway,2.4,68.0,53.51005798015123,35096.0,25096.0,1771835931.0,2,multiple words,Personal Growth
productivity,attention span,1.2,62.5,55.69206143306421,34934.0,43741.0,1771835931.0,2,multiple words,Personal Growth
mental models,how to invest in stocks,2.8,38.5,65.2668152194224,34708.0,29514.0,1771835931.0,5,sentence,Personal Growth
stoicism,mental toughness,1.2,55.5,58.465694335831785,34698.0,26370.0,1771835931.0,2,multiple words,Fundamental Knowledge
finding purpose,meaning of life,2.1,49.0,61.05165597013898,34573.0,48250.0,1771922253.0,3,multiple words,Purpose and Identity
jung,carl gustav jung,26.95,41.6,63.97628001642889,34260.0,24138.0,1771835931.0,3,multiple words,Fundamental Knowledge
personal growth,motivational speaker,5.1000000000000005,46.5,61.947553806417005,33660.0,23622.0,1771835931.0,2,multiple words,Personal Growth
philosophy,philosophie,3.0,57.5,57.49953166364368,33247.0,44662.0,1771835931.0,1,single word,Fundamental Knowledge
habits,good habits,4.7,53.5,59.05458003567285,32865.0,31541.0,1771835931.0,2,multiple words,Personal Growth
meaning of life,enlightenment,1.25,56.5,57.84759069799554,32806.0,12742.0,1771922253.0,1,single word,Fundamental Knowledge
stoicism,focus on yourself,2.8,47.3,61.428033032058565,31977.0,39025.0,1771835931.0,3,sentence,Fundamental Knowledge
schopenhauer,freud,3.0,55.0,58.33401878534135,31862.0,38050.0,1771835931.0,1,single word,Fundamental Knowledge
mental models,business strategy,2.4,28.7,68.85157636262042,31842.0,20341.0,1771835931.0,2,multiple words,Personal Growth
mental models,success mindset,1.2,34.4,66.5679098506159,31812.0,29883.0,1771835931.0,2,multiple words,Personal Growth
jung,the shadow,1.2,51.7,59.645830625353504,31795.0,26694.0,1771835931.0,2,multiple words,Fundamental Knowledge
schopenhauer,dating advice,1.2,48.5,60.92399509140002,31780.0,49181.0,1771835931.0,2,sentence,Fundamental Knowledge
anxiety,anxiety disorder,14.1,54.4,58.56301578568046,31772.0,10474.0,1771835931.0,2,multiple words,Emotional Pain
finding purpose,inspirational,1.25,32.099999999999994,67.46952527013305,31662.0,29996.0,1771922253.0,1,single word,Personal Growth
procrastination,narcissism,2.0,59.5,56.47968040871713,31420.0,47117.0,1771835931.0,1,single word,Emotional Pain
personal growth,productivity tips,1.2,53.0,59.07807067307513,31407.0,23405.0,1771835931.0,2,multiple words,Personal Growth
procrastination,cptsd,3.0,53.5,58.86230965188536,31280.0,35672.0,1771835931.0,1,single word,Emotional Pain
personal growth,abundance mindset,1.2,49.2,60.44086512884707,30163.0,19233.0,1771835931.0,2,multiple words,Personal Growth
stoicism,amor fati,2.4,58.0,56.89290968340762,29947.0,57267.0,1771835931.0,2,multiple words,Purpose and Identity
philosophy,stoic philosophy,9.4,53.4,58.69190903789424,29633.0,22473.0,1771835931.0,2,multiple words,Fundamental Knowledge
meaning of life,what is life,4.199999999999999,44.5,62.23955043167674,29539.0,34081.0,1771922253.0,3,sentence,Fundamental Knowledge
finding purpose,identity crisis,1.2,57.5,57.00024245414597,29242.0,22094.0,1771922253.0,2,multiple words,Purpose and Identity
productivity,language learning,1.2,38.2,64.6987668866795,29081.0,40736.0,1771835931.0,2,sentence,Personal Growth
procrastination,stop procrastinating,3.6,54.5,58.12027859663869,28647.0,25324.0,1771835931.0,2,sentence,Personal Growth
schopenhauer,thinking,1.25,64.0,54.25344515583924,28159.0,41261.0,1771835931.0,1,single word,Fundamental Knowledge
philosophy,nick land,1.2,35.3,65.71350237954438,28015.0,20447.0,1771835931.0,2,multiple words,Fundamental Knowledge
stoicism,stoic journal,16.799999999999997,49.1,60.16605287002084,27818.0,41049.0,1771835931.0,2,multiple words,Fundamental Knowledge
procrastination,fight or flight,1.4,58.0,56.59863478951949,27765.0,42238.0,1771835931.0,3,sentence,Emotional Pain
philosophy,self,9.0,66.0,53.39456984377455,27736.0,34769.0,1771835931.0,1,single word,Fundamental Knowledge
mental models,mental models,0.0,49.7,59.91036025247857,27706.0,21873.0,1771835931.0,2,multiple words,Personal Growth
personal growth,learned helplessness,1.2,50.1,59.73953473625073,27629.0,16136.0,1771835931.0,2,multiple words,Personal Growth
personal growth,success motivation,1.5,47.0,60.94474604493039,27383.0,33912.0,1771835931.0,2,multiple words,Personal Growth
stoicism,how to stay consistent,1.4,46.4,61.17478969311351,27313.0,28293.0,1771835931.0,4,sentence,Fundamental Knowledge
mental models,value investing,2.7,48.7,60.22132082441469,27079.0,31745.0,1771835931.0,2,sentence,Personal Growth
productivity,how to be more productive,1.4,46.0,61.29254850651472,27018.0,32072.0,1771835931.0,5,sentence,Personal Growth
meaning of life,purpose of life,2.1,40.0,63.6818800527711,26944.0,33935.0,1771922253.0,3,multiple words,Purpose and Identity
personal growth,soft skills,1.2,52.5,58.67161652550808,26873.0,20653.0,1771835931.0,2,multiple words,Personal Growth
mental models,problem solving,6.0,44.0,62.046057157668045,26697.0,32238.0,1771835931.0,2,sentence,Personal Growth
philosophy,thought,10.0,66.5,53.038911207112754,26648.0,20448.0,1771835931.0,1,single word,Fundamental Knowledge
anxiety,yoga at home,1.4,38.0,64.43043573385995,26590.0,15715.0,1771835931.0,3,multiple words,Personal Growth
stoicism,anxiety relief,1.2,47.0,60.79826596521392,26371.0,32696.0,1771835931.0,2,multiple words,Personal Growth
schopenhauer,literature,1.25,38.7,64.10629983336763,26290.0,47351.0,1771835931.0,1,single word,Fundamental Knowledge
personal growth,business motivation,1.2,37.6,64.54407983770334,26275.0,16653.0,1771835931.0,2,multiple words,Personal Growth
nihilism,theology,3.0,46.5,60.981858574315154,26260.0,20751.0,1771922253.0,1,single word,Fundamental Knowledge
stoicism,stoic mindset,28.199999999999992,48.4,60.211327348483415,26189.0,32139.0,1771835931.0,2,multiple words,Fundamental Knowledge
meaning of life,best motivational video,1.4,59.0,55.964340256429296,26142.0,27025.0,1771922253.0,3,multiple words,Personal Growth
personal growth,mindset shift,2.7,48.2,60.27495484965291,26079.0,10856.0,1771835931.0,2,multiple words,Personal Growth
personal growth,human behavior psychology,1.4,35.0,65.5467426850624,26024.0,27093.0,1771835931.0,3,multiple words,Personal Growth
finding purpose,andrew huberman podcast,1.75,59.0,55.94614475987521,26020.0,18996.0,1771922253.0,3,multiple words,Personal Growth
exitentialism,heidegger,1.5,37.6,64.48380631447166,25871.0,32640.0,1771922253.0,1,single word,Fundamental Knowledge
productivity,huberman lab podcast,1.75,59.0,55.908892738607165,25772.0,30041.0,1771835931.0,3,multiple words,Personal Growth
mental models,benjamin graham,2.4,29.3,67.76573142593017,25619.0,43484.0,1771835931.0,2,multiple words,Personal Growth
stoicism,master your mind,2.8,55.0,57.43945189322244,25316.0,29531.0,1771835931.0,3,multiple words,Fundamental Knowledge
stoicism,people pleasing,1.2,43.2,62.12643103992975,25102.0,21406.0,1771835931.0,2,sentence,Fundamental Knowledge
philosophy,alpha male,1.2,57.0,56.605811151116086,25098.0,29254.0,1771835931.0,2,multiple words,Fundamental Knowledge
exitentialism,existential crisis,1.2,61.0,54.98529920268639,24966.0,35005.0,1771922253.0,2,multiple words,Emotional Pain
personal growth,stoic wisdom,1.2,46.9,60.61046959151989,24871.0,26456.0,1771835931.0,2,multiple words,Personal Growth
productivity,cambridge university,1.2,53.5,57.95401292208174,24766.0,15849.0,1771835931.0,2,multiple words,Personal Growth
personal growth,goal setting,6.6,40.5,63.12895952433884,24607.0,75986.0,1771835931.0,2,multiple words,Personal Growth
habits,tove lo - habits,4.9,41.6,62.67042039851383,24490.0,4874.0,1771835931.0,4,multiple words,Personal Growth
mental models,systems thinking,3.6,37.6,64.19957528163678,24048.0,40775.0,1771835931.0,2,multiple words,Personal Growth
schopenhauer,idealism,3.0,41.0,62.82580204047368,23963.0,15169.0,1771835931.0,1,single word,Fundamental Knowledge
stoicism,self respect,1.2,52.5,58.20268327468557,23821.0,22697.0,1771835931.0,2,sentence,Purpose and Identity
philosophy,success chasers,1.2,50.0,59.17975481279213,23681.0,5608.0,1771835931.0,2,multiple words,Fundamental Knowledge
personal growth,inspirational video,6.3,54.5,57.3758106130735,23657.0,27502.0,1771835931.0,2,multiple words,Personal Growth
habits,eminem new song,1.4,53.0,57.81209896404764,22682.0,10513.0,1771835931.0,3,multiple words,Personal Growth
productivity,tedx talk,1.2,47.0,60.19422268694005,22578.0,14169.0,1771835931.0,2,sentence,Personal Growth
jung,carl jung shadow,4.9,35.599999999999994,64.7488782485935,22547.0,21393.0,1771835931.0,3,multiple words,Fundamental Knowledge
philosophy,michel foucault,1.2,42.3,62.00644529884774,22188.0,26240.0,1771835931.0,2,multiple words,Fundamental Knowledge
stoicism,stoic motivation,3.6,35.9,64.5567912190127,22133.0,25674.0,1771835931.0,2,multiple words,Fundamental Knowledge
philosophy,jean-paul sartre,1.2,42.5,61.91643970967777,22131.0,4927.0,1771835931.0,2,multiple words,Fundamental Knowledge
jung,late bloomer,1.2,53.2,57.62376417162589,22059.0,19876.0,1771835931.0,2,multiple words,Fundamental Knowledge
productivity,100m offers,1.5,36.4,64.34129467978865,22045.0,5641.0,1771835931.0,2,multiple words,Personal Growth
habits,top 40,1.2,39.9,62.8965736169535,21793.0,27995.0,1771835931.0,2,multiple words,Personal Growth
nihilism,leo gura,1.2,52.0,58.047460029820186,21742.0,31962.0,1771922253.0,2,multiple words,Fundamental Knowledge
stoicism,how to attract women,1.4,58.5,55.41385966247002,21555.0,14718.0,1771835931.0,4,sentence,Fundamental Knowledge
philosophy,david hume,1.2,30.4,66.65169354669773,21543.0,17867.0,1771835931.0,2,multiple words,Fundamental Knowledge
meaning of life,suffering,1.5,42.7,61.69796358115619,21357.0,21981.0,1771922253.0,1,single word,Emotional Pain
philosophy,fun fact,1.2,57.0,55.90460533387275,20958.0,21074.0,1771835931.0,2,multiple words,Fundamental Knowledge
mental models,scott young,1.2,38.5,63.30089156397296,20938.0,34869.0,1771835931.0,2,multiple words,Personal Growth
finding purpose,how to find your purpose,1.75,49.5,58.8865603543404,20861.0,19867.0,1771922253.0,5,sentence,Purpose and Identity
anxiety,brain health,1.2,53.5,57.28394899756418,20847.0,12683.0,1771835931.0,2,multiple words,Personal Growth
mental models,facts to fall asleep to,1.4,58.1,55.414355790352005,20689.0,39196.0,1771835931.0,5,multiple words,Personal Growth
philosophy,shower thoughts,1.2,57.0,55.77918085241092,20293.0,61722.0,1771835931.0,2,multiple words,Fundamental Knowledge
habits,decision making,2.4,44.5,60.77150600693274,20253.0,37331.0,1771835931.0,2,sentence,Personal Growth
stoicism,meditate,14.0,55.0,56.565932259573465,20224.0,25872.0,1771835931.0,1,single word,Fundamental Knowledge
meaning of life,life purpose,1.2,49.5,58.700568931834646,19887.0,16085.0,1771922253.0,2,multiple words,Purpose and Identity
philosophy,wu wei,1.2,42.4,61.502239636730735,19692.0,15942.0,1771835931.0,2,multiple words,Purpose and Identity
schopenhauer,life sucks,1.2,46.1,60.00303167534077,19595.0,19223.0,1771835931.0,2,multiple words,Fundamental Knowledge
personal growth,life coach,5.4,51.5,57.83925815669433,19576.0,34076.0,1771835931.0,2,multiple words,Personal Growth
philosophy,how to find yourself,1.4,52.0,57.628114864406825,19520.0,12729.0,1771835931.0,4,sentence,Fundamental Knowledge
productivity,career advice,1.2,58.0,55.2229303216935,19494.0,12882.0,1771835931.0,2,multiple words,Personal Growth
jung,cognitive psychology,1.2,38.0,63.18543651166293,19307.0,28697.0,1771835931.0,2,multiple words,Fundamental Knowledge
philosophy,søren kierkegaard,1.2,40.6,62.13918588847799,19276.0,12924.0,1771835931.0,2,multiple words,Fundamental Knowledge
schopenhauer,adictos a la filosofia,1.75,62.0,53.549814991876296,19131.0,12534.0,1771835931.0,4,multiple words,Fundamental Knowledge
